Time Since Start, Front, Front ADC, Back, Back ADC, RPM 
12.0902259349823,-11.244377811094452,25,11.553408255435354,58,9151
12.106103897094727,-11.244377811094452,25,11.553408255435354,58,9180
12.122102737426758,-11.244377811094452,25,11.553408255435354,58,9230
12.138108968734741,0.0,58,24.857332913209397,96,9230
12.154037952423096,-11.244377811094452,25,11.553408255435354,58,9195
12.169867038726807,-11.244377811094452,25,11.553408255435354,58,9295
12.20218801498413,-11.244377811094452,25,11.553408255435354,58,9122
12.218151807785034,-11.244377811094452,25,11.553408255435354,58,9171
12.233897924423218,-11.244377811094452,25,11.553408255435354,58,9127
12.250036001205444,-11.244377811094452,25,11.553408255435354,58,9180
12.266156673431396,12.266593975739402,94,11.553408255435354,58,9142
12.282275915145874,-11.244377811094452,25,11.553408255435354,58,9161
12.298275709152222,-11.244377811094452,25,11.553408255435354,58,9176
12.314305782318115,-11.244377811094452,25,11.553408255435354,58,9180
12.330213785171509,-11.244377811094452,25,11.553408255435354,58,9142
12.345983982086182,-11.244377811094452,25,11.553408255435354,58,8917
12.37838077545166,-11.244377811094452,25,11.553408255435354,58,9044
12.394275903701782,-11.244377811094452,25,11.553408255435354,58,9367
12.410264730453491,-11.244377811094452,25,11.553408255435354,58,9156
12.42628788948059,-11.244377811094452,25,11.553408255435354,58,9161
12.44232702255249,-11.244377811094452,25,11.553408255435354,58,9166
12.458308935165405,-11.244377811094452,25,11.553408255435354,58,9161
12.474215984344482,-11.244377811094452,25,11.553408255435354,58,9151
12.506305694580078,-11.244377811094452,25,11.553408255435354,58,9215
12.522271871566772,-11.244377811094452,25,11.553408255435354,58,9156
12.55437684059143,-11.244377811094452,25,11.553408255435354,58,9210
12.570405960083008,-11.244377811094452,25,11.553408255435354,58,9078
12.586384773254395,-11.244377811094452,25,11.553408255435354,58,9321
12.602402687072754,-11.244377811094452,25,11.553408255435354,58,9122
12.618175983428955,-11.244377811094452,25,11.553408255435354,58,9166
12.634263038635254,-11.244377811094452,25,11.553408255435354,58,9235
12.650461912155151,-11.244377811094452,25,11.553408255435354,58,9171
12.682206869125366,-11.244377811094452,25,11.553408255435354,58,9205
12.698351860046387,-11.244377811094452,25,11.553408255435354,58,9166
12.714501857757568,-11.244377811094452,25,11.553408255435354,58,9151
12.746464014053345,-11.244377811094452,25,11.553408255435354,58,9132
12.762492895126343,-11.244377811094452,25,11.553408255435354,58,9215
12.778388023376465,-11.244377811094452,25,11.553408255435354,58,9156
12.794511795043945,-11.244377811094452,25,11.553408255435354,58,9295
12.8104829788208,-11.244377811094452,25,11.553408255435354,58,9107
12.826501846313477,-11.244377811094452,25,11.553408255435354,58,9220
12.842304944992065,-11.244377811094452,25,11.553408255435354,58,9093
12.874475002288818,10.903639089546136,90,-4.201239365612856,13,9132
12.89061689376831,-11.244377811094452,25,11.553408255435354,58,9137
12.922577857971191,-11.244377811094452,25,11.553408255435354,58,9235
12.938484907150269,-11.244377811094452,25,11.553408255435354,58,9215
12.954584836959839,-11.244377811094452,25,11.553408255435354,58,9383
12.970617771148682,-11.244377811094452,25,11.553408255435354,58,9171
12.986650943756104,12.607332697287719,95,11.553408255435354,58,9161
13.002294063568115,-11.244377811094452,25,11.553408255435354,58,9117
13.018718957901001,-11.244377811094452,25,11.553408255435354,58,9176
13.050572872161865,-11.244377811094452,25,11.553408255435354,58,9166
13.066483974456787,-11.244377811094452,25,11.553408255435354,58,9161
13.098394870758057,-11.244377811094452,25,11.553408255435354,58,9210
13.114741086959839,-11.244377811094452,25,11.553408255435354,58,9171
13.130572080612183,-11.244377811094452,25,11.553408255435354,58,9161
13.146739959716797,-11.244377811094452,25,11.553408255435354,58,9225
13.16274380683899,-11.244377811094452,25,11.553408255435354,58,9250
13.178761005401611,-11.244377811094452,25,11.553408255435354,58,9316
13.194782018661499,-11.244377811094452,25,11.553408255435354,58,9362
13.226769924163818,-10.903639089546136,26,11.553408255435354,58,9176
13.242888927459717,-11.244377811094452,25,11.553408255435354,58,9195
13.274826049804688,-11.244377811094452,25,11.553408255435354,58,9215
13.290856838226318,0.0,58,23.80702307180618,93,9112
13.306827068328857,-11.244377811094452,25,11.553408255435354,58,9260
13.322852849960327,-11.244377811094452,25,11.553408255435354,58,9260
13.338855981826782,-11.244377811094452,25,11.553408255435354,58,9200
13.35490107536316,-11.244377811094452,25,11.553408255435354,58,9176
13.370929956436157,-11.244377811094452,25,11.553408255435354,58,9151
13.40294098854065,-11.244377811094452,25,11.553408255435354,58,9215
13.41896390914917,-11.244377811094452,25,11.553408255435354,58,9230
13.434658765792847,-11.244377811094452,25,11.553408255435354,58,9161
13.450929880142212,-11.244377811094452,25,11.553408255435354,58,9190
13.466992855072021,-11.244377811094452,25,11.553408255435354,58,9220
13.48286485671997,-11.244377811094452,25,11.553408255435354,58,9215
13.499024868011475,-11.244377811094452,25,11.553408255435354,58,9190
13.514928817749023,-11.244377811094452,25,11.553408255435354,58,9190
13.531035900115967,-11.244377811094452,25,11.553408255435354,58,9215
13.547058820724487,-11.244377811094452,25,11.553408255435354,58,9225
13.563040018081665,-11.244377811094452,25,11.553408255435354,58,9240
13.595221042633057,11.244377811094452,91,-4.201239365612856,13,9215
13.611093997955322,-11.244377811094452,25,11.553408255435354,58,9210
13.642973899841309,-11.244377811094452,25,11.553408255435354,58,9180
13.65912675857544,-11.244377811094452,25,11.553408255435354,58,9112
13.675152778625488,-11.244377811094452,25,11.553408255435354,58,9171
13.691135883331299,-11.244377811094452,25,11.553408255435354,58,9117
13.707144021987915,0.0,58,21.706403388999753,87,9166
13.723151922225952,-11.244377811094452,25,11.553408255435354,58,9205
13.739063739776611,-11.244377811094452,25,11.553408255435354,58,9147
13.771244049072266,-11.244377811094452,25,11.553408255435354,58,9185
13.787231922149658,-11.244377811094452,25,11.553408255435354,58,9166
13.819216966629028,-11.244377811094452,25,11.553408255435354,58,9255
13.834887981414795,-11.244377811094452,25,11.553408255435354,58,9185
13.851064920425415,-11.244377811094452,25,11.553408255435354,58,9270
13.867303848266602,-11.244377811094452,25,11.553408255435354,58,9220
13.883192777633667,-11.244377811094452,25,11.553408255435354,58,9166
13.899307012557983,-11.244377811094452,25,11.553408255435354,58,9301
13.915247917175293,-11.244377811094452,25,11.553408255435354,58,9245
13.947058916091919,-11.244377811094452,25,11.553408255435354,58,9166
13.9632408618927,-11.244377811094452,25,11.553408255435354,58,9225
13.97947382926941,-11.244377811094452,25,11.553408255435354,58,9260
13.995254755020142,-11.244377811094452,25,11.553408255435354,58,9151
14.011330842971802,-15.333242469674254,13,-5.25154920701607,10,9117
14.027336835861206,-11.244377811094452,25,11.553408255435354,58,9161
14.043344974517822,-11.244377811094452,25,11.553408255435354,58,9230
14.059376955032349,-11.244377811094452,25,11.553408255435354,58,9255
14.075352907180786,-11.244377811094452,25,11.553408255435354,58,9290
14.091261863708496,-11.244377811094452,25,11.553408255435354,58,9240
14.123151779174805,-11.244377811094452,25,11.553408255435354,58,9275
14.139433860778809,-11.244377811094452,25,11.553408255435354,58,9171
14.155396938323975,-11.244377811094452,25,11.553408255435354,58,9171
14.171340703964233,-11.244377811094452,25,11.553408255435354,58,9230
14.187471866607666,-11.244377811094452,25,11.553408255435354,58,9210
14.203204870223999,-11.244377811094452,25,11.553408255435354,58,9280
14.219435930252075,-11.244377811094452,25,11.553408255435354,58,9265
14.235351800918579,-11.244377811094452,25,11.553408255435354,58,9290
14.251458883285522,-11.244377811094452,25,11.553408255435354,58,9215
14.267283916473389,-11.244377811094452,25,11.553408255435354,58,9255
14.283604860305786,-11.244377811094452,25,11.553408255435354,58,9190
14.315266847610474,-16.355458634319202,10,0.0,25,9190
14.331403970718384,-11.244377811094452,25,11.553408255435354,58,9326
14.347389936447144,-11.244377811094452,25,11.553408255435354,58,9260
14.363468885421753,-11.244377811094452,25,11.553408255435354,58,9185
14.379574060440063,-11.244377811094452,25,11.553408255435354,58,9220
14.395562887191772,-11.244377811094452,25,11.553408255435354,58,9161
14.411582946777344,-11.244377811094452,25,11.553408255435354,58,9190
14.42759394645691,0.0,58,25.90764275461261,99,9171
14.443295001983643,-11.244377811094452,25,11.553408255435354,58,9171
14.459673881530762,-11.244377811094452,25,11.553408255435354,58,9220
14.491621971130371,-11.244377811094452,25,11.553408255435354,58,9180
14.507649660110474,-11.244377811094452,25,11.553408255435354,58,9195
14.523644924163818,-11.244377811094452,25,11.553408255435354,58,9240
14.53937578201294,-11.244377811094452,25,11.553408255435354,58,9161
14.555676937103271,10.903639089546136,90,11.553408255435354,58,9316
14.571704864501953,-11.244377811094452,25,11.553408255435354,58,9190
14.587701082229614,-11.244377811094452,25,11.553408255435354,58,9205
14.619495868682861,-11.244377811094452,25,11.553408255435354,58,9230
14.635628700256348,-11.244377811094452,25,11.553408255435354,58,9142
14.667804956436157,-11.244377811094452,25,11.553408255435354,58,9220
14.683642864227295,-11.244377811094452,25,11.553408255435354,58,9230
14.699806928634644,-11.244377811094452,25,11.553408255435354,58,9220
14.715802907943726,-11.244377811094452,25,11.553408255435354,58,9280
14.73182487487793,-11.244377811094452,25,11.553408255435354,58,9260
14.747833728790283,-11.244377811094452,25,11.553408255435354,58,9185
14.763766765594482,-11.244377811094452,25,11.553408255435354,58,9225
14.795718908309937,-11.244377811094452,25,11.553408255435354,58,9215
14.811952829360962,-11.244377811094452,25,11.553408255435354,58,9215
14.843688011169434,-11.244377811094452,25,11.553408255435354,58,9306
14.859717845916748,0.0,58,22.40660994993523,89,9127
14.875908851623535,-11.244377811094452,25,11.553408255435354,58,9176
14.891860008239746,-11.244377811094452,25,11.553408255435354,58,9245
14.907908916473389,-11.244377811094452,25,11.553408255435354,58,9112
14.923959732055664,-11.244377811094452,25,11.553408255435354,58,8963
14.93983793258667,-11.244377811094452,25,11.553408255435354,58,9137
14.971787929534912,-11.244377811094452,25,11.553408255435354,58,9161
14.988008975982666,-11.244377811094452,25,11.553408255435354,58,9275
15.004138946533203,-11.244377811094452,25,11.553408255435354,58,9280
15.036056756973267,-11.244377811094452,25,11.553408255435354,58,9235
15.051955938339233,-11.244377811094452,25,11.553408255435354,58,9260
15.068022012710571,-11.244377811094452,25,11.553408255435354,58,9185
15.084020853042603,-11.244377811094452,25,11.553408255435354,58,9285
15.100044012069702,-11.244377811094452,25,11.553408255435354,58,9176
15.116048812866211,-11.244377811094452,25,11.553408255435354,58,9220
15.13205885887146,-11.244377811094452,25,11.553408255435354,58,9122
15.148072957992554,0.0,58,22.40660994993523,89,9230
15.164031028747559,-11.244377811094452,25,11.553408255435354,58,9176
15.17992877960205,-11.244377811094452,25,11.553408255435354,58,9235
15.212085962295532,-11.244377811094452,25,11.553408255435354,58,9195
15.228121757507324,-11.244377811094452,25,11.553408255435354,58,9180
15.244266986846924,-11.244377811094452,25,11.553408255435354,58,9151
15.260149002075195,-11.244377811094452,25,11.553408255435354,58,9220
15.276140689849854,14.65176502657762,101,11.553408255435354,58,9190
15.292173862457275,-11.244377811094452,25,11.553408255435354,58,9225
15.307914972305298,-11.244377811094452,25,11.553408255435354,58,9250
15.34019684791565,-11.244377811094452,25,11.553408255435354,58,9166
15.35617208480835,-11.244377811094452,25,11.553408255435354,58,9245
15.388211011886597,-11.244377811094452,25,11.553408255435354,58,9225
15.404270887374878,-11.244377811094452,25,11.553408255435354,58,9180
15.420240879058838,-11.244377811094452,25,11.553408255435354,58,9180
15.436193704605103,-11.244377811094452,25,11.553408255435354,58,9200
15.452370882034302,-11.244377811094452,25,11.553408255435354,58,9166
15.468295812606812,-11.244377811094452,25,11.553408255435354,58,9210
15.484058856964111,-11.244377811094452,25,11.553408255435354,58,9195
15.516334772109985,-11.244377811094452,25,11.553408255435354,58,9230
15.532424926757812,-11.244377811094452,25,11.553408255435354,58,9195
15.564352989196777,-11.244377811094452,25,11.553408255435354,58,9142
15.580314874649048,0.0,58,24.857332913209397,96,9122
15.596073865890503,-11.244377811094452,25,11.553408255435354,58,9180
15.612382888793945,-11.244377811094452,25,11.553408255435354,58,9166
15.628427982330322,-11.244377811094452,25,11.553408255435354,58,9180
15.644417762756348,-11.244377811094452,25,11.553408255435354,58,9225
15.660396099090576,-11.244377811094452,25,11.553408255435354,58,9260
15.692477941513062,-11.244377811094452,25,11.553408255435354,58,9200
15.708568811416626,-11.244377811094452,25,11.553408255435354,58,9185
15.724467039108276,-11.244377811094452,25,11.553408255435354,58,9171
15.740503072738647,-11.244377811094452,25,11.553408255435354,58,9137
15.756399869918823,-11.244377811094452,25,11.553408255435354,58,9137
15.772485971450806,-11.244377811094452,25,11.553408255435354,58,9180
15.788527965545654,-11.244377811094452,25,11.553408255435354,58,9166
15.804519891738892,-11.244377811094452,25,11.553408255435354,58,9161
15.820680856704712,-11.244377811094452,25,11.553408255435354,58,9235
15.836245059967041,-11.244377811094452,25,11.553408255435354,58,9127
15.8524649143219,-11.244377811094452,25,11.553408255435354,58,9117
15.884559869766235,-16.355458634319202,10,0.0,25,9185
15.900566101074219,-11.244377811094452,25,11.553408255435354,58,9185
15.91662073135376,-11.244377811094452,25,11.553408255435354,58,9161
15.932642698287964,-11.244377811094452,25,11.553408255435354,58,9190
15.948644876480103,-11.244377811094452,25,11.553408255435354,58,9210
15.964648008346558,-11.244377811094452,25,11.553408255435354,58,9176
15.9806227684021,-11.244377811094452,25,11.553408255435354,58,9176
15.99667477607727,10.56290036799782,89,11.553408255435354,58,9166
16.012691020965576,-11.244377811094452,25,11.553408255435354,58,9190
16.02852773666382,-11.244377811094452,25,11.553408255435354,58,9180
16.060703992843628,-11.244377811094452,25,11.553408255435354,58,9275
16.076753854751587,-11.244377811094452,25,11.553408255435354,58,9156
16.09273386001587,-11.244377811094452,25,11.553408255435354,58,9215
16.108673095703125,-11.244377811094452,25,11.553408255435354,58,9195
16.124786853790283,0.0,58,26.607849315548087,101,9185
16.140776872634888,-11.244377811094452,25,11.553408255435354,58,9102
16.156779050827026,-11.244377811094452,25,11.553408255435354,58,9180
16.18866991996765,-11.244377811094452,25,11.553408255435354,58,9112
16.204795837402344,-11.244377811094452,25,11.553408255435354,58,9195
16.23651099205017,-11.244377811094452,25,11.553408255435354,58,9205
16.252529859542847,-11.244377811094452,25,11.553408255435354,58,9185
16.268549919128418,-11.244377811094452,25,11.553408255435354,58,9137
16.28464102745056,-11.244377811094452,25,11.553408255435354,58,9147
16.300832986831665,-11.244377811094452,25,11.553408255435354,58,9210
16.316864013671875,-11.244377811094452,25,11.553408255435354,58,9166
16.333103895187378,-11.244377811094452,25,11.553408255435354,58,9166
16.34898281097412,-11.244377811094452,25,11.553408255435354,58,9210
16.364854097366333,-11.244377811094452,25,11.553408255435354,58,9151
16.380842924118042,-11.244377811094452,25,11.553408255435354,58,9215
16.413047790527344,-11.244377811094452,25,11.553408255435354,58,9215
16.428993701934814,-11.244377811094452,25,11.553408255435354,58,9190
16.444731950759888,-11.244377811094452,25,11.553408255435354,58,9210
16.46102499961853,-11.244377811094452,25,11.553408255435354,58,9059
16.4770188331604,-11.244377811094452,25,11.553408255435354,58,9260
16.493016719818115,-11.244377811094452,25,11.553408255435354,58,9132
16.50905990600586,-11.244377811094452,25,11.553408255435354,58,9235
16.541069746017456,-11.244377811094452,25,11.553408255435354,58,9171
16.55697202682495,-11.244377811094452,25,11.553408255435354,58,9245
16.57311987876892,-11.244377811094452,25,11.553408255435354,58,9205
16.604995727539062,-11.244377811094452,25,11.553408255435354,58,9230
16.621115922927856,-11.244377811094452,25,11.553408255435354,58,9156
16.637022972106934,-11.244377811094452,25,11.553408255435354,58,9185
16.653146743774414,-11.244377811094452,25,11.553408255435354,58,9230
16.669164657592773,-11.244377811094452,25,11.553408255435354,58,9220
16.685125827789307,-11.244377811094452,25,11.553408255435354,58,9190
16.701175689697266,-11.244377811094452,25,11.553408255435354,58,9190
16.733213901519775,-15.333242469674254,13,-5.25154920701607,10,9195
16.749475717544556,-11.244377811094452,25,11.553408255435354,58,9215
16.781224012374878,-11.244377811094452,25,11.553408255435354,58,9225
16.797257900238037,-11.244377811094452,25,11.553408255435354,58,9306
16.81311798095703,-11.244377811094452,25,11.553408255435354,58,9195
16.82929277420044,-11.244377811094452,25,11.553408255435354,58,9280
16.845197916030884,10.56290036799782,89,11.553408255435354,58,9171
16.861276865005493,-11.244377811094452,25,11.553408255435354,58,9220
16.877282857894897,-11.244377811094452,25,11.553408255435354,58,9156
16.909299850463867,-11.244377811094452,25,11.553408255435354,58,9180
16.925412893295288,-11.244377811094452,25,11.553408255435354,58,9205
16.957217693328857,-11.244377811094452,25,11.553408255435354,58,9225
16.97334885597229,-11.244377811094452,25,11.553408255435354,58,9166
16.9894118309021,-11.244377811094452,25,11.553408255435354,58,9122
17.005369901657104,-11.244377811094452,25,11.553408255435354,58,9210
17.021339893341064,-11.244377811094452,25,11.553408255435354,58,9435
17.037243843078613,-11.244377811094452,25,11.553408255435354,58,9220
17.053386926651,-11.244377811094452,25,11.553408255435354,58,9215
17.08535385131836,-11.244377811094452,25,11.553408255435354,58,9156
17.101494789123535,-11.244377811094452,25,11.553408255435354,58,9270
17.133473873138428,-11.244377811094452,25,11.553408255435354,58,9210
17.149465799331665,11.244377811094452,91,-4.201239365612856,13,9200
17.165295839309692,-11.244377811094452,25,11.553408255435354,58,9166
17.18139910697937,-11.244377811094452,25,11.553408255435354,58,9195
17.19748091697693,-11.244377811094452,25,11.553408255435354,58,9132
17.213517904281616,-11.244377811094452,25,11.553408255435354,58,9171
17.229398012161255,-11.244377811094452,25,11.553408255435354,58,9180
17.261602878570557,-11.244377811094452,25,11.553408255435354,58,9185
17.277665853500366,-11.244377811094452,25,11.553408255435354,58,9069
17.293601751327515,-11.244377811094452,25,11.553408255435354,58,9235
17.325617790222168,-11.244377811094452,25,11.553408255435354,58,9205
17.341623783111572,-11.244377811094452,25,11.553408255435354,58,9166
17.357414960861206,-11.244377811094452,25,11.553408255435354,58,9215
17.37368083000183,-11.244377811094452,25,11.553408255435354,58,9102
17.389545917510986,-11.244377811094452,25,11.553408255435354,58,9190
17.40567684173584,-11.244377811094452,25,11.553408255435354,58,9205
17.421621084213257,-11.244377811094452,25,11.553408255435354,58,9225
17.453847885131836,-15.333242469674254,13,-5.25154920701607,10,9195
17.469700813293457,-11.244377811094452,25,11.553408255435354,58,9195
17.501712799072266,-11.244377811094452,25,11.553408255435354,58,9127
17.51775288581848,-11.244377811094452,25,11.553408255435354,58,9156
17.533703804016113,-11.244377811094452,25,11.553408255435354,58,9190
17.54977798461914,-11.244377811094452,25,11.553408255435354,58,9275
17.565809965133667,0.0,58,23.80702307180618,93,9185
17.58175802230835,-11.244377811094452,25,11.553408255435354,58,9142
17.597769021987915,-11.244377811094452,25,11.553408255435354,58,9190
17.629987716674805,-11.244377811094452,25,11.553408255435354,58,9171
17.645823001861572,-11.244377811094452,25,11.553408255435354,58,9147
17.661841869354248,-11.244377811094452,25,11.553408255435354,58,9240
17.677863836288452,-11.58511653264277,24,11.553408255435354,58,9255
17.693890810012817,-11.244377811094452,25,11.553408255435354,58,9235
17.710036039352417,-11.244377811094452,25,11.553408255435354,58,9215
17.725888967514038,-11.244377811094452,25,11.553408255435354,58,9190
17.74175786972046,-11.244377811094452,25,11.553408255435354,58,9225
17.757910013198853,-11.244377811094452,25,11.553408255435354,58,9200
17.773830890655518,-11.244377811094452,25,11.553408255435354,58,9235
17.806013822555542,-11.244377811094452,25,11.553408255435354,58,9171
17.82197093963623,-11.244377811094452,25,11.553408255435354,58,9195
17.853999853134155,-11.244377811094452,25,11.553408255435354,58,9255
17.869990825653076,-15.333242469674254,13,-5.25154920701607,10,9098
17.885987758636475,-11.244377811094452,25,11.553408255435354,58,9210
17.902042865753174,-11.244377811094452,25,11.553408255435354,58,9200
17.918068885803223,-10.903639089546136,26,11.553408255435354,58,9306
17.933700799942017,-11.244377811094452,25,11.553408255435354,58,9176
17.94976782798767,-10.903639089546136,26,11.553408255435354,58,9195
17.982152938842773,-11.244377811094452,25,11.553408255435354,58,9176
17.99804186820984,-11.244377811094452,25,11.553408255435354,58,9235
18.014096975326538,-11.244377811094452,25,11.553408255435354,58,9220
18.029950857162476,-11.244377811094452,25,11.553408255435354,58,9341
18.046082735061646,-11.244377811094452,25,11.553408255435354,58,9142
18.062107801437378,-11.244377811094452,25,11.553408255435354,58,9171
18.07809591293335,-11.244377811094452,25,11.553408255435354,58,9347
18.110126733779907,-11.244377811094452,25,11.553408255435354,58,9083
18.125926971435547,-11.244377811094452,25,11.553408255435354,58,9195
18.1422758102417,-11.244377811094452,25,11.553408255435354,58,9220
18.174179792404175,-11.244377811094452,25,11.553408255435354,58,9220
18.190170764923096,-11.244377811094452,25,11.553408255435354,58,9220
18.206199884414673,-11.244377811094452,25,11.553408255435354,58,9195
18.222198009490967,-11.244377811094452,25,11.553408255435354,58,9200
18.23806381225586,-11.244377811094452,25,11.553408255435354,58,9190
18.254122018814087,-11.244377811094452,25,11.553408255435354,58,9151
18.270222902297974,-11.244377811094452,25,11.553408255435354,58,9147
18.286245822906494,12.266593975739402,94,11.553408255435354,58,9190
18.302144050598145,-11.244377811094452,25,11.553408255435354,58,9290
18.318252086639404,-11.244377811094452,25,11.553408255435354,58,9215
18.350273847579956,-11.244377811094452,25,11.553408255435354,58,9142
18.36601972579956,-11.244377811094452,25,11.553408255435354,58,9185
18.382328748703003,-11.244377811094452,25,11.553408255435354,58,9190
18.39830780029297,-11.244377811094452,25,11.553408255435354,58,9044
